url,nom,secteur_activite,adresse,code_postal,ville,pays,telephone,site_web
https://www.google.com/maps/place/Hospedaria+da+Roda/data=!4m10!3m9!1s0xd177bbd1dacb3c5:0xfb731a3250b337fc!5m2!4m1!1i2!8m2!3d38.9559021!4d-7.6739611!16s%2Fg%2F11fy53ckww!19sChIJxbOsHb17Fw0R_DezUDIac_s?authuser=0&hl=fr&rclk=1,Hospedaria da Roda,,"
Av. Joaquim Maximo de Calça e Pina 13, 7470-201 Sousel, Portugal",,,France,"
+351 962 100 506",http://www.hortadaroda.com/
https://www.google.com/maps/place/Museu+dos+Cristos/data=!4m7!3m6!1s0xd177ba2bd307dc7:0x54206123ce3f312d!8m2!3d38.9501508!4d-7.6755784!16s%2Fg%2F12hkl7151!19sChIJx30wvaJ7Fw0RLTE_ziNhIFQ?authuser=0&hl=fr&rclk=1,Museu dos Cristos,Musée,"
R. do Convento 7470, 7470-237 Sousel, Portugal",,,France,"
+351 268 550 103",http://www.cm-sousel.pt/
https://www.google.com/maps/place/Piscinas+Municipais+de+Sousel/data=!4m7!3m6!1s0xd177beb866695d3:0xee0502f31f228795!8m2!3d38.9552514!4d-7.670927!16s%2Fg%2F11g__4n_6d!19sChIJ05Vmhut7Fw0RlYciH_MCBe4?authuser=0&hl=fr&rclk=1,Piscinas Municipais de Sousel,Piscine extérieure,"
Complexo Desportivo de Sousel, Estr. da Circunvalação, 7470-204 Sousel, Portugal",,,France,"
+351 268 550 100",http://www.cm-sousel.pt/
https://www.google.com/maps/place/Residencial+Sorriso/data=!4m10!3m9!1s0xd177ba2ed3f5f31:0x38eabadd2691b42e!5m2!4m1!1i2!8m2!3d38.9521713!4d-7.6750687!16s%2Fg%2F11dfgs_5tr!19sChIJMV8_7aJ7Fw0RLrSRJt266jg?authuser=0&hl=fr&rclk=1,Residencial Sorriso,,"
R. do Castelo 2C, 7470-231 Sousel, Portugal",,,France,"
+351 961 532 682",
https://www.google.com/maps/place/Quinta+da+Pedra+Moura/data=!4m10!3m9!1s0xd177b99af7ef9c3:0x6b8cb04b61071786!5m2!4m1!1i2!8m2!3d38.9516062!4d-7.679949!16s%2Fg%2F11cs6nmmk3!19sChIJw_l-r5l7Fw0RhhcHYUuwjGs?authuser=0&hl=fr&rclk=1,Quinta da Pedra Moura,,"
Quinta da Pedra Moura E. N nº 372, 7470-211 Sousel, Portugal",,,France,"
+351 268 554 119",
https://www.google.com/maps/place/Complexo+Desportivo+de+Sousel/data=!4m7!3m6!1s0xd177bbb58fb304b:0x57f03bcfcbaddb7c!8m2!3d38.9551747!4d-7.6709481!16s%2Fg%2F11g02h9by8!19sChIJSzD7WLt7Fw0RfNuty8878Fc?authuser=0&hl=fr&rclk=1,Complexo Desportivo de Sousel,Complexe sportif,"
7470-210 Sousel, Portugal",,,France,,
https://www.google.com/maps/place/Ouro+Hotel/data=!4m10!3m9!1s0xd18ddd58a7fa865:0x2f9f098e908766a3!5m2!4m1!1i2!8m2!3d39.0651031!4d-8.8762675!16s%2Fg%2F119wrqjmm!19sChIJZah_itXdGA0Ro2aHkI4Jny8?authuser=0&hl=fr&rclk=1,Ouro Hotel,,"
Antigo Campo da Feira – E.N. 3 – Km 10, 2050-306 Azambuja, Portugal",,,France,"
+351 263 406 530",https://ourohotel.pages.dev/
https://www.google.com/maps/place/AP+Lago+Montargil+Conference+%26+SPA/data=!4m10!3m9!1s0xd184af787664f7f:0x443fa02dd163d4ef!5m2!4m1!1i2!8m2!3d39.07388!4d-8.166599!16s%2Fg%2F11bbv1705x!19sChIJf09mh_dKGA0R79Rj0S2gP0Q?authuser=0&hl=fr&rclk=1,AP Lago Montargil Conference & SPA,,"
Estrada Nacional 2 Km 459, 7425-144 Montargil, Portugal",,,France,"
+351 242 241 250",https://ap-hotelsresorts.com/montargil/
https://www.google.com/maps/place/Haven+Nature+Hotel+%26+Villas/data=!4m10!3m9!1s0xd22754c48205b09:0x8a19104ce1e00a39!5m2!4m1!1i2!8m2!3d39.658453!4d-8.832148!16s%2Fg%2F11m5rggskn!19sChIJCVsgSEx1Ig0ROQrg4UwQGYo?authuser=0&hl=fr&rclk=1,Haven Nature Hotel & Villas,,"
Estr. da Boutaca, 2440-020 Batalha, Portugal",,,France,"
+351 244 766 360",https://havennaturehotel.com/
https://www.google.com/maps/place/Complexo+Piscinas+de+Azambuja/data=!4m7!3m6!1s0xd18ddcb608a4e13:0xe8aa3dc74f35e91e!8m2!3d39.0808701!4d-8.8789628!16s%2Fg%2F11fzbvljm3!19sChIJE06KYMvdGA0RHuk1T8c9qug?authuser=0&hl=fr&rclk=1,Complexo Piscinas de Azambuja,Piscine municipale,"
Rua 25 de abril, EM 513 - Poisões, 2050-317 Azambuja, Portugal",,,France,"
+351 961 890 278",http://www.cm-azambuja.pt/
https://www.google.com/maps/place/SPA+%26+Self+love+-+Susana+Santos/data=!4m7!3m6!1s0xd18dd98c2355721:0xe3dfd0390f654560!8m2!3d39.1385197!4d-8.9029115!16s%2Fg%2F11tntmrg_2!19sChIJIVc1wpjdGA0RYEVlDznQ3-M?authuser=0&hl=fr&rclk=1,SPA & Self love - Susana Santos,Station thermale,"
R. da Ameixoeira 112 A, 2050-071 Aveiras de Cima, Portugal",,,France,"
+351 925 695 721",https://www.instagram.com/spa.self.love__susana.santos?igsh=MXh4azRlcWdnemN2ZA==
https://www.google.com/maps/place/HR+Espa%C3%A7o+de+beleza/data=!4m7!3m6!1s0xd18dd7c830840f3:0x50615b4dbbfda81f!8m2!3d39.0686046!4d-8.8721887!16s%2Fg%2F11j7fbydpl!19sChIJ80AIg3zdGA0RH6j9u01bYVA?authuser=0&hl=fr&rclk=1,HR Espaço de beleza,Salon de coiffure,"
R. Pedro Salema n° 1 R/C direito, 2050-247 Azambuja, Portugal",,,France,"
+351 962 391 641",https://hrespacodebeleza.netlify.app/
https://www.google.com/maps/place/Bains+de+V%C3%A9nus+-+Spa+et+Hammam/data=!4m7!3m6!1s0xd1929e2a7824a73:0xd7f23943c4c31d29!8m2!3d38.9383422!4d-9.0632319!16s%2Fg%2F11vr9rdtzj!19sChIJc0qCp-IpGQ0RKR3DxEM58tc?authuser=0&hl=fr&rclk=1,Bains de Vénus - Spa et Hammam,Spa,"
Quinta do monte das Abelhas, R. do Mato Forte, 2615-631 Calhandriz, Portugal",,,France,"
+351 916 036 890",https://venus-de-lisbonne.com/en/spa
https://www.google.com/maps/place/SOLAR+DOS+FRADES/data=!4m10!3m9!1s0xd1a156993269383:0x65a301e3f39db4c0!5m2!4m1!1i2!8m2!3d38.0587072!4d-8.1180314!16s%2Fg%2F11kpd7h2v6!19sChIJg5Mmk2kVGg0RwLSd8-MBo2U?authuser=0&hl=fr&rclk=1,SOLAR DOS FRADES,,"
R. Miguel Bombarda 14, 7900-110 Ferreira do Alentejo, Portugal",,,France,"
+351 926 944 535",https://solardosfrades.com/
https://www.google.com/maps/place/Hotel+O+Gato+%26+SPA/data=!4m10!3m9!1s0xd1932a9dc202a3b:0x3caaba6198dfaf6a!5m2!4m1!1i2!8m2!3d38.1704818!4d-8.1474781!16s%2Fg%2F1tdkyyxf!19sChIJOyog3KkyGQ0Raq_fmGG6qjw?authuser=0&hl=fr&rclk=1,Hotel O Gato & SPA,,"
EN 2, 7900-371 Odivelas, Portugal",,,France,"
+351 284 760 000",http://www.hotelogato.com/
https://www.google.com/maps/place/Monte+Tons+da+Terra+-+Casa+de+Campo+%26+SPA/data=!4m10!3m9!1s0xd1bb3b61a98ae39:0xb6ca98aed488d9e8!5m2!4m1!1i2!8m2!3d37.885403!4d-8.5494581!16s%2Fg%2F11b7hqkwdy!19sChIJOa6YGrazGw0R6NmI1K6YyrY?authuser=0&hl=fr&rclk=1,Monte Tons da Terra - Casa de Campo & SPA,,"
Foros dos Cadouços, 7540-415 São Domingos, Portugal",,,France,"
+351 934 405 454",http://www.tonsdaterra.com/
https://www.google.com/maps/place/Sobreiras+-+Alentejo+Country+Hotel/data=!4m10!3m9!1s0xd1bcc6b09e6ffeb:0xcb20a47aeedc8d3!5m2!4m1!1i2!8m2!3d38.1029979!4d-8.5561147!16s%2Fg%2F11b8v9d1zd!19sChIJ6__mCWvMGw0R08jtrkcKsgw?authuser=0&hl=fr&rclk=1,Sobreiras - Alentejo Country Hotel,,"
Caixa Postal 3143, Mosqueirão, 7570-336 Grândola, Portugal",,,France,"
+351 269 109 930",http://sobreiras.pt/
https://www.google.com/maps/place/Casa+Amarela+Health+%26+Spa/data=!4m10!3m9!1s0xd1a757bfd5bf96f:0xd1c0aece9fca8f13!5m2!4m1!1i2!8m2!3d38.0162135!4d-7.8593435!16s%2Fg%2F11zjm64wpl!19sChIJb_lb_Xt1Gg0RE4_Kn86uwNE?authuser=0&hl=fr&rclk=1,Casa Amarela Health & Spa,,"
Rua Tenente Valadim 7, 7800-073 Beja, Portugal",,,France,"
+351 961 139 204",http://casamarela.pt/
https://www.google.com/maps/place/MOAGEM+-+Industrial+Lodge/data=!4m10!3m9!1s0xd1a1d324d2e8dad:0x1c99517330fddd71!5m2!4m1!1i2!8m2!3d38.3319051!4d-7.998733!16s%2Fg%2F11yct6471s!19sChIJrY0uTTIdGg0Rcd39MHNRmRw?authuser=0&hl=fr&rclk=1,MOAGEM - Industrial Lodge,,"
R. do Lagar Novo 3, 7090-258 Viana do Alentejo, Portugal",,,France,"
+351 924 056 665",https://moagem.thezerohotels.com/
https://www.google.com/maps/place/Monte+da+Floresta+B%26B/data=!4m10!3m9!1s0xd1a152199813ceb:0xf886a01aadd74863!5m2!4m1!1i2!8m2!3d38.0461616!4d-8.1099996!16s%2Fg%2F11h1g8nz09!19sChIJ6zyBmSEVGg0RY0jXrRqghvg?authuser=0&hl=fr&rclk=1,Monte da Floresta B&B,,"
Monte da Floresta, 7900-909 Ferreira do Alentejo, Portugal",,,France,"
+351 962 730 766",https://thehotelsinspect.com/monte-da-floresta-portugal
https://www.google.com/maps/place/Monte+Chala%C3%A7a+-+Turismo+Rural/data=!4m10!3m9!1s0xd1a406ae039210d:0xa3f43d47a9650f7b!5m2!4m1!1i2!8m2!3d38.0150135!4d-8.1571911!16s%2Fg%2F12vs7mbfd!19sChIJDSE54GpAGg0Rew9lqUc99KM?authuser=0&hl=fr&rclk=1,Monte Chalaça - Turismo Rural,,"
Monte Chalaça Cx 7048, Abegoaria, 7900-111 Ferreira do Alentejo, Portugal",,,France,"
+351 962 796 109",http://montechalaca.pt/en/
https://www.google.com/maps/place/Retrato+da+Mem%C3%B3ria-Casa+de+Campo/data=!4m10!3m9!1s0xd1a1569edef398b:0xf6b1ab39589c178d!5m2!4m1!1i2!8m2!3d38.0582978!4d-8.1182333!16s%2Fg%2F1pp2t_2j7!19sChIJiznv7WkVGg0RjRecWDmrsfY?authuser=0&hl=fr&rclk=1,Retrato da Memória-Casa de Campo,,"
R. Inácio Guerreiro da Silva 18, 7900-646 Ferreira do Alentejo, Portugal",,,France,"
+351 965 095 672",
https://www.google.com/maps/place/Centro+M%C3%A9dico+de+Ferreira+do+Alentejo/data=!4m7!3m6!1s0xd1a156bd495b683:0x9dc80ff2bdac96c0!8m2!3d38.062473!4d-8.114021!16s%2Fg%2F1tfqmn2z!19sChIJg7aV1GsVGg0RwJasvfIPyJ0?authuser=0&hl=fr&rclk=1,Centro Médico de Ferreira do Alentejo,Clinique,"
Rua Infante D. Henrique nº36, 7900-647 Ferreira do Alentejo, Portugal",,,France,"
+351 284 739 777",http://www.centromedico-fa.pt/
https://www.google.com/maps/place/Capela+do+Calv%C3%A1rio/data=!4m7!3m6!1s0xd1a156be1f48ad7:0x167ee196a4303414!8m2!3d38.061524!4d-8.117422!16s%2Fg%2F11g_z24tf_!19sChIJ14r04WsVGg0RFDQwpJbhfhY?authuser=0&hl=fr&rclk=1,Capela do Calvário,Chapelle,"
7900-556 Ferreira do Alentejo, Portugal",,,France,,
https://www.google.com/maps/place/Herdade+Vale+Da+Rosa/data=!4m7!3m6!1s0xd1a1450337c2393:0xe8e18b6abf3b1833!8m2!3d38.0898149!4d-8.0811685!16s%2Fg%2F11c3sw5c_d!19sChIJkyN8M1AUGg0RMxg7v2qL4eg?authuser=0&hl=fr&rclk=1,Herdade Vale Da Rosa,Transformation des fruits et légumes,"
Herdade Vale da Rosa, 7901-909, Portugal",,,France,"
+351 284 739 933",http://www.valedarosa.com/
https://www.google.com/maps/place/Posto+de+turismo+de+Ferreira+do+Alentejo/data=!4m7!3m6!1s0xd1a15289cf49f49:0x2a705dcdaed64d94!8m2!3d38.0618464!4d-8.117708!16s%2Fg%2F11knspxy_4!19sChIJSZ_0nCgVGg0RlE3Wrs1dcCo?authuser=0&hl=fr&rclk=1,Posto de turismo de Ferreira do Alentejo,Musée,"
Av. Gago Coutinho 1, 7900-110 Ferreira do Alentejo, Portugal",,,France,"
+351 284 739 620",https://ferreiradoalentejo.pt/locais/posto-de-turismo/
https://www.google.com/maps/place/Barragem+de+Odivelas/data=!4m7!3m6!1s0xd1a17ea5c7822cb:0x82ce732a32ab1c3f!8m2!3d38.1850724!4d-8.1152137!16s%2Fg%2F11flbbdd17!19sChIJyyJ4XOoXGg0RPxyrMipzzoI?authuser=0&hl=fr&rclk=1,Barragem de Odivelas,Barrage,"
Ferreira do Alentejo, Portugal",,,France,,
https://www.google.com/maps/place/Monte+das+Palmeiras/data=!4m10!3m9!1s0xd1a3bff3101186d:0xebba8959161690d1!5m2!4m1!1i2!8m2!3d38.1173336!4d-8.2257587!16s%2Fg%2F11cs6l120j!19sChIJbRgBMf87Gg0R0ZAWFlmJuus?authuser=0&hl=fr&rclk=1,Monte das Palmeiras,,"
Monte das Palmeiras, 7900-283 Ferreira do Alentejo, Portugal",,,France,"
+351 924 216 424",http://www.montedaspalmeiras.com/
https://www.google.com/maps/place/Piscinas+Municipais+de+Ferreira+do+Alentejo/data=!4m7!3m6!1s0xd1a154213941f73:0x7c8f029a14caf22c!8m2!3d38.056446!4d-8.1186752!16s%2Fg%2F11byp6llwy!19sChIJcx-UE0IVGg0RLPLKFJoCj3w?authuser=0&hl=fr&rclk=1,Piscinas Municipais de Ferreira do Alentejo,Piscine,"
Estr. de Ervidel 2A, 7900-561 Ferreira do Alentejo, Portugal",,,France,"
+351 284 739 711",https://ferreiradoalentejo.pt/locais/piscina-municipal-descoberta/
https://www.google.com/maps/place/Lagar+do+Marmelo/data=!4m7!3m6!1s0xd1a3e590328c75b:0xd75ee61a330b4a0c!8m2!3d38.0876986!4d-8.1740732!16s%2Fg%2F124yjr0k3!19sChIJW8coA1k-Gg0RDEoLMxrmXtc?authuser=0&hl=fr&rclk=1,Lagar do Marmelo,Fabricant d'huile d'olive,"
Herdade do Marmelo, Apartado 43, 7900-909 Ferreira do Alentejo, Portugal",,,France,"
+351 21 412 9334",https://www.oliveiradaserra.pt/pt/sobre-nos/lagar-do-marmelo/
https://www.google.com/maps/place/Parque+dos+Desportos/data=!4m7!3m6!1s0xd1a154275418b67:0xf827ece368c5d1ae!8m2!3d38.0571005!4d-8.1189169!16s%2Fg%2F11f1p9bmg5!19sChIJZ4tBdUIVGg0RrtHFaOPsJ_g?authuser=0&hl=fr&rclk=1,Parque dos Desportos,Complexe sportif,"
Ferreira do Alentejo, Portugal",,,France,,https://www.ferreiradoalentejo.pt/
https://www.google.com/maps/place/Est%C3%A1dio+Municipal+de+Ferreira+do+Alentejo/data=!4m7!3m6!1s0xd1a15599be4bdb7:0x181e4fb98cfbbe51!8m2!3d38.0534094!4d-8.1159642!16s%2Fg%2F11ff4tpzwh!19sChIJt73km1kVGg0RUb77jLlPHhg?authuser=0&hl=fr&rclk=1,Estádio Municipal de Ferreira do Alentejo,Stade,"
Ferreira do Alentejo, Portugal",,,France,"
+351 284 738 705",
https://www.google.com/maps/place/Sesmarias+Turismo+Rural+%26+Spa/data=!4m10!3m9!1s0xd1a11787ee67093:0x4b22366d2cd1da45!5m2!4m1!1i2!8m2!3d38.1209613!4d-7.9967015!16s%2Fg%2F11crzvzbbp!19sChIJk3DmfngRGg0RRdrRLG02Iks?authuser=0&hl=fr&rclk=1,Sesmarias Turismo Rural & Spa,,"
7900-097 Alfundão, Portugal",,,France,"
+351 284 400 366",https://www.sesmariasturismoruralspa.com/
https://www.google.com/maps/place/Serpa+Hotel/data=!4m10!3m9!1s0xd109114f6303cbb:0xb25a93eaa6268be!5m2!4m1!1i2!8m2!3d37.9413795!4d-7.6046344!16s%2Fg%2F11s226b2nr!19sChIJuzww9hSREA0Rvmhiqj6pJQs?authuser=0&hl=fr&rclk=1,Serpa Hotel,,"
R. do Parque de Campismo, 7830-303 Serpa, Portugal",,,France,"
+351 284 243 340",http://serpahotel.pt/
https://www.google.com/maps/place/Monte+Vale+Nature+Resort/data=!4m10!3m9!1s0xd1a7d27dc4ffe35:0xc968539d6bfc330b!5m2!4m1!1i2!8m2!3d37.7675123!4d-7.9391996!16s%2Fg%2F11fy_4f875!19sChIJNf5P3Cd9Gg0RCzP8a51TaMk?authuser=0&hl=fr&rclk=1,Monte Vale Nature Resort,,"
Apartado 320, 7780-305, Portugal",,,France,"
+351 918 171 450",http://www.montevale.pt/
https://www.google.com/maps/place/Guadiana+Valley+Natural+Park/data=!4m7!3m6!1s0xd107daca2982a23:0x1ac6f85598556db!8m2!3d37.6876684!4d-7.654811!16s%2Fm%2F03y6wwv!19sChIJIyqYoqx9EA0R21aFWYVvrAE?authuser=0&hl=fr&rclk=1,Guadiana Valley Natural Park,Parc national,"
R. Dom Sancho II 15, 7750-350 Mértola, Portugal",,,France,"
+351 286 612 016",https://www.icnf.pt/conservacao/rnapareasprotegidas/parquesnaturais/pnvaledoguadiana
https://www.google.com/maps/place/Hotel+Museu/data=!4m10!3m9!1s0xd107b843d407dfd:0xb4b062576611286a!5m2!4m1!1i2!8m2!3d37.6389474!4d-7.6615406!16s%2Fg%2F1td7j_gr!19sChIJ_X1APYR7EA0RaigRZldisLQ?authuser=0&hl=fr&rclk=1,Hotel Museu,,"
R. Dr. Afonso Costa 112, 7750-352 Mértola, Portugal",,,France,"
+351 913 402 033",https://www.hotelmuseu.com/
https://www.google.com/maps/place/Castle+of+M%C3%A9rtola/data=!4m7!3m6!1s0xd107b85c08a6f7b:0x8c97be457ecf84be!8m2!3d37.638145!4d-7.6639957!16s%2Fg%2F11bc5xvv0q!19sChIJe2-KwIV7EA0RvoTPfkW-l4w?authuser=0&hl=fr&rclk=1,Castle of Mértola,Château,"
Castelo de, 7750-338 Mértola, Portugal",,,France,"
+351 286 610 109",https://www.museudemertola.pt/nucleos-exposicao/castelo-de-mertola/
https://www.google.com/maps/place/Hotel+Beira+Rio/data=!4m10!3m9!1s0xd107b8422b898ef:0xb07425e2397178e1!5m2!4m1!1i2!8m2!3d37.6390866!4d-7.6612712!16s%2Fg%2F1tr9pp6w!19sChIJ75i4IoR7EA0R4XhxOeIldLA?authuser=0&hl=fr&rclk=1,Hotel Beira Rio,,"
R. Dr. Afonso Costa 108, 7750-352 Mértola, Portugal",,,France,"
+351 913 402 033",https://www.beirario.pt/
https://www.google.com/maps/place/Hammam+Spa/data=!4m7!3m6!1s0xd107b0036a65a8b:0x5fd27905df3b9eed!8m2!3d37.6361545!4d-7.6648353!16s%2Fg%2F11y3j4c16t!19sChIJi1qmNgB7EA0R7Z473wV50l8?authuser=0&hl=fr&rclk=1,Hammam Spa,Spa,"
R. 5 de Outubro 16, 7750-333 Mértola, Portugal",,,France,,
https://www.google.com/maps/place/Espa%C3%A7o+Casa+Amarela/data=!4m10!3m9!1s0xd107b84d8464ffd:0x990204d466980574!5m2!4m1!1i2!8m2!3d37.6360967!4d-7.661959!16s%2Fg%2F1hc368wg5!19sChIJ_U9G2IR7EA0RdAWYZtQEApk?authuser=0&hl=fr&rclk=1,Espaço Casa Amarela,,"
Estrada dos Celeiros, 7750-301 Mértola, Portugal",,,France,"
+351 935 341 515",https://m.facebook.com/EspacoCasaAmarelaMertola/
https://www.google.com/maps/place/Igreja+de+Nossa+Senhora+da+Assun%C3%A7%C3%A3o/data=!4m7!3m6!1s0xd1a1b02f848afaf:0x38365f2efcb8a4e!8m2!3d38.2567214!4d-7.9940138!16s%2Fg%2F11cp785rxh!19sChIJr69I-AIbGg0RTorL7_JlgwM?authuser=0&hl=fr&rclk=1,Igreja de Nossa Senhora da Assunção,Église catholique,"
Largo da Trindade 2, 7920-018 Alvito, Portugal",,,France,,
https://www.google.com/maps/place/Pousada+Castelo+Alvito/data=!4m10!3m9!1s0xd1a1b1cd3775813:0x312b7080e19aa0e2!5m2!4m1!1i2!8m2!3d38.2577626!4d-7.9921249!16s%2Fg%2F1q5bmyxv9!19sChIJE1h30xwbGg0R4qCa4YBwKzE?authuser=0&hl=fr&rclk=1,Pousada Castelo Alvito,,"
Castelo de Alvito, Largo do Castelo 3, 7920-999 Alvito, Portugal",,,France,"
+351 284 480 700",https://www.pousadas.pt/en/hotel/pousada-alvito?utm_source=google-my-business&utm_medium=organicsearch&utm_campaign=pousada-alvito&tc_alt=114036
https://www.google.com/maps/place/Pelourinho+de+Alvito/data=!4m7!3m6!1s0xd1a1badb306871f:0xdf496aaa5df3eff7!8m2!3d38.2573691!4d-7.9920751!16s%2Fg%2F12302m84!19sChIJH4cGs60bGg0R9-_zXapqSd8?authuser=0&hl=fr&rclk=1,Pelourinho de Alvito,Site historique,"
Praça da República, 7920-048 Alvito, Portugal",,,France,,
https://www.google.com/maps/place/Alvito+Recreational+Park/data=!4m7!3m6!1s0xd1933520e57408b:0x527a50608e50b9e9!8m2!3d38.7197069!4d-9.1864339!16s%2Fg%2F1227k27w!19sChIJi0BXDlIzGQ0R6blQjmBQelI?authuser=0&hl=fr&rclk=1,Alvito Recreational Park,Parc,"
Estr. Alvito, Lisboa, Portugal",,,France,"
+351 21 363 5940",https://www.lisboa.pt/pontos-de-interesse/detalhe/parque-recreativo-do-alvito
https://www.google.com/maps/place/Piscinas+Municipais+de+Alvito/data=!4m7!3m6!1s0xd1a1b04a0440a03:0xcedf621fc8f3224b!8m2!3d38.2599549!4d-7.9931173!16s%2Fg%2F11byz79tdw!19sChIJAwpEoAQbGg0RSyLzyB9i384?authuser=0&hl=fr&rclk=1,Piscinas Municipais de Alvito,Piscine municipale,"
R. da Tapadinha Dom António 11, 7920-056 Alvito, Portugal",,,France,"
+351 927 413 696",https://www.cm-alvito.pt/pt/noticias/1636/abertura-das-piscinas-municipais.aspx
https://www.google.com/maps/place/Alegre+Hotel+Bussaco/data=!4m10!3m9!1s0xd2303c7ccbf4e09:0x7afcbb0575973f4b!5m2!4m1!1i2!8m2!3d40.382921!4d-8.37745!16s%2Fg%2F1tgwnzbc!19sChIJCU6_zMcDIw0RSz-XdQW7_Ho?authuser=0&hl=fr&rclk=1,Alegre Hotel Bussaco,,"
Emidio Navarro nr2, R. Eng. Ernesto Navarro 3050, 3050-224 Luso, Portugal",,,France,"
+351 231 930 256",http://www.alegrehotels.com/
https://www.google.com/maps/place/Hotel+Termas+da+Curia/data=!4m10!3m9!1s0xd23076a9bb6dd5f:0x1b75fce75e534ee7!5m2!4m1!1i2!8m2!3d40.426568!4d-8.464115!16s%2Fg%2F1th836sf!19sChIJX922m2oHIw0R505TXuf8dRs?authuser=0&hl=fr&rclk=1,Hotel Termas da Curia,,"
3780-541 Tamengos, Portugal",,,France,"
+351 231 519 800",http://www.termasdacuria.com/
https://www.google.com/maps/place/Posto+de+Turismo+da+Mealhada/data=!4m7!3m6!1s0xd2300e5d4f5671b:0x264dde3f96a81ea5!8m2!3d40.3817131!4d-8.4487708!16s%2Fg%2F11ckvvmmbq!19sChIJG2f11OUAIw0RpR6olj_eTSY?authuser=0&hl=fr&rclk=1,Posto de Turismo da Mealhada,Office de tourisme,"
Av. Fonte Nova 3050, 3050-333 Mealhada, Portugal",,,France,"
+351 231 281 372",https://www.cm-mealhada.pt/
https://www.google.com/maps/place/Churrasqueira+Rocha/data=!4m7!3m6!1s0xd22ff8fd3abe523:0xdacc752d5a7838ea!8m2!3d40.3833719!4d-8.441955!16s%2Fg%2F12hlx6rf9!19sChIJI-Wr04__Ig0R6jh4Wi11zNo?authuser=0&hl=fr&rclk=1,Churrasqueira Rocha,Restaurant portugais,"
Tv. Churrasqueira, 3050-352 Mealhada, Portugal",,,France,"
+351 231 202 357",http://www.churrasqueirarocha.com/
https://www.google.com/maps/place/Piscina+Municipal+da+Mealhada/data=!4m7!3m6!1s0xd2300e23c696cd5:0x623cb9e0f877fd88!8m2!3d40.3756039!4d-8.4556574!16s%2Fg%2F1tfsd3k6!19sChIJ1WxpPOIAIw0RiP13-OC5PGI?authuser=0&hl=fr&rclk=1,Piscina Municipal da Mealhada,Piscine municipale,"
R. Murtal, Mealhada, Portugal",,,France,"
+351 231 205 470",http://www.cm-mealhada.pt/menu/407/piscinas-municipais-de-mealhada
https://www.google.com/maps/place/Multi+Therapies/data=!4m7!3m6!1s0xd2300ee919883a1:0x70128514b275ec37!8m2!3d40.3794023!4d-8.4558967!16s%2Fg%2F11cpd4vh27!19sChIJoYOYke4AIw0RN-x1shSFEnA?authuser=0&hl=fr&rclk=1,Multi Therapies,Magasin d'accessoires de massage,"
Urbanização. Quinta dos Coutos, Rua Eça de Queirós Lote 6 Loja C, 3050-326 Mealhada, Portugal",,,France,,http://www.multitherapies.pt/
https://www.google.com/maps/place/Greko+Spa/data=!4m7!3m6!1s0xd2301b504167b31:0x6d9f74a780bc8667!8m2!3d40.3377459!4d-8.4293108!16s%2Fg%2F11ty709jdb!19sChIJMXsWBLUBIw0RZ4a8gKd0n20?authuser=0&hl=fr&rclk=1,Greko Spa,Spa,"
R. Dr. Abel da Silva Lindo 12, 3050-429 Pampilhosa do Botão, Portugal",,,France,"
+351 910 929 109",
https://www.google.com/maps/place/Pedro+dos+Leit%C3%B5es/data=!4m7!3m6!1s0xd2300db2471a9db:0xa8bc0f101bc5c1ff!8m2!3d40.393814!4d-8.450331!16s%2Fg%2F1hc2crkvl!19sChIJ26lxJNsAIw0R_8HFGxAPvKg?authuser=0&hl=fr&rclk=1,Pedro dos Leitões,Restaurant portugais,"
R. Álvaro Pedro 1, 3050-382 Mealhada, Portugal",,,France,"
+351 231 209 950",http://www.pedrodosleitoes.com/
https://www.google.com/maps/place/Quinta+de+Lograssol/data=!4m10!3m9!1s0xd23016e376a62ab:0x5d0ad21b4b25fe91!5m2!4m1!1i2!8m2!3d40.3817843!4d-8.4105433!16s%2Fg%2F11bws97d5j!19sChIJq2JqN24BIw0Rkf4lSxvSCl0?authuser=0&hl=fr&rclk=1,Quinta de Lograssol,,"
Rua Joaquim Luís Alves de Melo, 3050-504 Lograssol, Mealhada, Portugal",,,France,"
+351 918 111 751",http://www.quintadelograssol.pt/site/
https://www.google.com/maps/place/Tivoli+Carvoeiro+Algarve+Resort/data=!4m10!3m9!1s0xd1ab208c30ecee5:0x27941a4c14dafca9!5m2!4m1!1i2!8m2!3d37.0939326!4d-8.4602881!16s%2Fg%2F1tlbv_5c!19sChIJ5c4OwwiyGg0RqfzaFEwalCc?authuser=0&hl=fr&rclk=1,Tivoli Carvoeiro Algarve Resort,,"
Praia do Vale Covo, 8400-526 Carvoeiro, Portugal",,,France,"
+351 282 351 100",https://www.tivolihotels.com/en/tivoli-carvoeiro?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb
